Crop_Name,Category_Name,Season_name,Government_name,Region_name,Agriculture Water Usage_m3,Land size,production,Pro./Acre,Water/Acre,Immersion,Sprinkler,Drip,Canal ,Aswan 
Sesame,oils,Summer,Behaira,lower Egypt,36960000,10400,6442,0.619423077,3553.846154,36960000,29569806.89,26100742.67,39319921.41,43259174.85
Sesame,oils,Summer,Ismailia,lower Egypt,11052400,3576,1887,0.527684564,3090.715884,11052400,8841920,7805082.476,11906367.14,13096348.21
Sesame,oils,Summer,Giza,Middle Egupt,13176906,3034,1811,0.59690178,4343.080422,13176906,10540993.37,9305385.084,13500283.53,14852059.87
Sesame,oils,Summer,Beni sweif,Middle Egupt,14025872,3408,1941,0.569542254,4115.57277,14025872,11220132.78,9904915.471,15516447.34,17067288.53
Sesame,oils,Summer,Fayoum,Middle Egupt,12606174,3086,1600,0.518470512,4084.95593,12606174,10085382.03,8902340.466,14371285.66,15808723.35
Sesame,oils,Summer,Minya,Middle Egupt,20428304,4656,3081,0.661726804,4387.522337,20428304,16348762.51,14426242.04,21668451.67,23835865.71
Sesame,oils,Summer,Assuit,Upper Egypt,4587002,901,447,0.496115427,5091.012209,4587002,3604789.629,3239290.012,4943207.749,5437255.569
Sesame,oils,Summer,Sohag,Upper Egypt,10261222,2011,1284,0.638488314,5102.546992,10261222,8208977.6,7246361.334,10514283.16,10944215.03
Sesame,oils,Summer,Qena,Upper Egypt,4053166,783,484,0.618135377,5176.457216,4053166,3241648.312,2862300.941,4247036.703,4381115.506
Sesame,oils,Summer,Aswan,Upper Egypt,11103946,2173,1221,0.561895996,5109.961344,11103946,8881770.828,7841483.69,13010524.71,14822366.59
Sesame,oils,Summer,Luxor,Upper Egypt,2443778,489,247,0.505112474,4997.501022,2443778,1954717.373,1725768.959,2767344.425,3090136.768
Sesame,oils,Nile,Cairo,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sesame,oils,Nile,Alexandria,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sesame,oils,Nile,Port said,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sesame,oils,Nile,Suez,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sesame,oils,Nile,Damietta,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sesame,oils,Nile,Dakahlia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sesame,oils,Nile,Sharkia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sesame,oils,Nile,Quliubiya,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sesame,oils,Nile,Kafr el sheikh,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sesame,oils,Nile,Gharbia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sesame,oils,Nile,Monoufia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sesame,oils,Nile,Behaira,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sesame,oils,Nile,Ismailia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Sesame,oils,Nile,Giza,Middle Egupt,2348000,746,445,0.596514745,3147.453083,2348000,1878526.033,1658131.596,2543738.842,2695306.529
Sesame,oils,Nile,Beni sweif,Middle Egupt,4424200,1468,836,0.569482289,3013.760218,4424200,3539360,3124321.042,7030743.767,7750387.255
Sesame,oils,Nile,Fayoum,Middle Egupt,0,0,0,0,0,0,0,0,0,0
Sesame,oils,Nile,Minya,Middle Egupt,0,0,0,0,0,0,0,0,0,0
Sesame,oils,Nile,Assuit,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Sesame,oils,Nile,Sohag,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Sesame,oils,Nile,Qena,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Sesame,oils,Nile,Aswan,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Sesame,oils,Nile,Luxor,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Barley,cereal,Winter,Cairo,lower Egypt,21000,16,23,1.4375,1312.5,21000,16804.84057,NO,24271.71746,26532.61179
Barley,cereal,Winter,Alexandria,lower Egypt,2563328,1984,2744,1.383064516,1292,2563328,2050662.4,NO,2962684.427,3238656.51
Barley,cereal,Winter,Port said,lower Egypt,3606000,2791,3557,1.274453601,1292.010032,3606000,2885631.195,NO,4266432.896,4868645.812
Barley,cereal,Winter,Suez,lower Egypt,452000,410,415,1.012195122,1102.439024,452000,361720.3728,NO,484711.4828,515678.3532
Barley,cereal,Winter,Damietta,lower Egypt,31008,24,36,1.5,1292,31008,24815.68847,NO,32988.92841,35278.44366
Barley,cereal,Winter,Dakahlia,lower Egypt,60724,47,78,1.659574468,1292,60724,48579.2,NO,64962.54947,71455.95018
Barley,cereal,Winter,Sharkia,lower Egypt,7538820,5835,6347,1.087746358,1292,7538820,6031712.692,NO,7891032.731,8679842.494
Barley,cereal,Winter,Quliubiya,lower Egypt,0,0,0,0,0,0,0,0,0,0
Barley,cereal,Winter,Kafr el sheikh,lower Egypt,575000,445,608,1.366292135,1292.134831,575000,460062.3813,NO,625993.8838,688485.0623
Barley,cereal,Winter,Gharbia,lower Egypt,16000,10,15,1.5,1600,16000,12800,NO,17421.96364,19162.76364
Barley,cereal,Winter,Monoufia,lower Egypt,3000,2,1,0.5,1500,3000,2400,NO,3106.91955,3417.674031
Barley,cereal,Winter,Behaira,lower Egypt,1105952,856,1687,1.970794393,1292,1105952,884734.7043,NO,1192447.707,1311752.129
Barley,cereal,Winter,Ismailia,lower Egypt,1922496,1488,2263,1.520833333,1292,1922496,1538096.257,NO,1990135.65,2187417.962
Barley,cereal,Winter,Giza,Middle Egupt,1677832,884,1612,1.823529412,1898,1677832,1342176.33,NO,1751371.206,1926464.553
Barley,cereal,Winter,Beni sweif,Middle Egupt,284700,150,185,1.233333333,1898,284700,227707.9525,NO,324001.4909,373206.9575
Barley,cereal,Winter,Fayoum,Middle Egupt,2611000,1410,2147,1.522695035,1851.77305,2611000,2089174.069,NO,2710136.501,2829343.583
Barley,cereal,Winter,Minya,Middle Egupt,1913778,1061,2004,1.888784166,1803.749293,1913778,1530734.397,NO,2016960.836,2180019.843
Barley,cereal,Winter,Assuit,Upper Egypt,953393,411,727,1.768856448,2319.690998,953393,762714.4,NO,1043432.506,1147718.77
Barley,cereal,Winter,Sohag,Upper Egypt,541297,219,365,1.666666667,2471.675799,541297,433024.4362,NO,593971.7454,653382.3917
Barley,cereal,Winter,Qena,Upper Egypt,777093,311,353,1.135048232,2498.691318,777093,621511.4874,NO,971828.02,1068931.661
Barley,cereal,Winter,Aswan,Upper Egypt,4182730,1710,1536,0.898245614,2446.040936,4182730,3346595.889,NO,4965662.167,5463504.903
Barley,cereal,Winter,Luxor,Upper Egypt,1281457,539,509,0.944341373,2377.471243,1281457,1025165.6,NO,1723940.711,1752812.941
lentils,legumes,Winter,Cairo,lower Egypt,0,0,0,0,0,0,0,0,0,0
lentils,legumes,Winter,Alexandria,lower Egypt,0,0,0,0,0,0,0,0,0,0
lentils,legumes,Winter,Port said,lower Egypt,0,0,0,0,0,0,0,0,0,0
lentils,legumes,Winter,Suez,lower Egypt,0,0,0,0,0,0,0,0,0,0
lentils,legumes,Winter,Damietta,lower Egypt,180000,201,201,1,895.5223881,180000,143990.5238,NO,194403.8668,205907.6262
lentils,legumes,Winter,Dakahlia,lower Egypt,957000,1066,1123,1.053470919,897.7485929,957000,765532.2238,NO,1028175.723,1130698.266
lentils,legumes,Winter,Sharkia,lower Egypt,178000,198,193,0.974747475,898.989899,178000,142405.3365,NO,185188.3772,203707.215
lentils,legumes,Winter,Quliubiya,lower Egypt,0,0,0,0,0,0,0,0,0,0
lentils,legumes,Winter,Kafr el sheikh,lower Egypt,0,0,0,0,0,0,0,0,0,0
lentils,legumes,Winter,Gharbia,lower Egypt,0,0,0,0,0,0,0,0,0,0
lentils,legumes,Winter,Monoufia,lower Egypt,0,0,0,0,0,0,0,0,0,0
lentils,legumes,Winter,Behaira,lower Egypt,0,0,0,0,0,0,0,0,0,0
lentils,legumes,Winter,Ismailia,lower Egypt,2000,2,3,1.5,1000,2000,1600.124475,NO,2355.53225,2453.067646
lentils,legumes,Winter,Giza,Middle Egupt,0,0,0,0,0,0,0,0,0,0
lentils,legumes,Winter,Beni sweif,Middle Egupt,0,0,0,0,0,0,0,0,0,0
lentils,legumes,Winter,Fayoum,Middle Egupt,0,0,0,0,0,0,0,0,0,0
lentils,legumes,Winter,Minya,Middle Egupt,0,0,0,0,0,0,0,0,0,0
lentils,legumes,Winter,Assuit,Upper Egypt,152000,85,59,0.694117647,1788.235294,152000,121593.8697,NO,245632.8928,255342.1439
lentils,legumes,Winter,Sohag,Upper Egypt,0,0,0,0,0,0,0,0,0,0
lentils,legumes,Winter,Qena,Upper Egypt,16000,9,6,0.666666667,1777.777778,16000,12800.56204,NO,22478.04878,23310.56911
lentils,legumes,Winter,Aswan,Upper Egypt,0,0,0,0,0,0,0,0,0,0
lentils,legumes,Winter,Luxor,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Green fodder,feed,Summer,Cairo,lower Egypt,765000,301,317.9,1.056146179,2541.528239,765000,612000,540234.5277,808301.8868,844547.1698
Green fodder,feed,Summer,Alexandria,lower Egypt,6320965,2065,2602.8,1.260435835,3061,6320965,5055392.63,4463795.479,8961845.657,9321965.746
Green fodder,feed,Summer,Port said,lower Egypt,46353000,15143,22273,1.470844615,3061.018292,46353000,37076614.31,32733975.24,52957817.95,58265527.18
Green fodder,feed,Summer,Suez,lower Egypt,8534000,2999,4014.7,1.33867956,2845.615205,8534000,6827688.914,6026616.287,8919582.131,9810560.051
Green fodder,feed,Summer,Damietta,lower Egypt,31109000,10163,10851.9,1.067785103,3061.005609,31109000,24885366.82,21968831.27,34465197.13,37906963.02
Green fodder,feed,Summer,Dakahlia,lower Egypt,33396000,10913,18559.1,1.700641437,3060.203427,33396000,26718592.59,23583885.34,36016738.73,39889959.03
Green fodder,feed,Summer,Sharkia,lower Egypt,100318153,32773,36752.9,1.121438379,3061,100318153,80259370.44,70843568.63,109406912.4,120344496.4
Green fodder,feed,Summer,Quliubiya,lower Egypt,36212000,11830,18239.5,1.541800507,3061.031276,36212000,28973649.43,25572513.36,39963918.43,43965299.53
Green fodder,feed,Summer,Kafr el sheikh,lower Egypt,75845000,24783,33673.7,1.35874188,3060.363959,75845000,60676000,53560899.02,80470301.64,88502411.48
Green fodder,feed,Summer,Gharbia,lower Egypt,17644000,5764,6907.9,1.198455933,3061.068702,17644000,14117550.97,12459997.39,20107106.81,23132264.83
Green fodder,feed,Summer,Monoufia,lower Egypt,3291000,1075,1264.2,1.176,3061.395349,3291000,2633369.377,2324067.752,3486301.967,3834824.262
Green fodder,feed,Summer,Behaira,lower Egypt,69221000,22614,26832.9,1.186561422,3060.979924,69221000,55386023.32,48883103.58,74046444.41,81453501.57
Green fodder,feed,Summer,Ismailia,lower Egypt,15782516,5156,6410.9,1.243386346,3061,15782516,12623780.48,11145438.01,17282912,18257396
Green fodder,feed,Summer,Giza,Middle Egupt,68957000,18827,28597.6,1.51896744,3662.665321,68957000,55173081.1,48696669.71,76224579.04,84830922.65
Green fodder,feed,Summer,Beni sweif,Middle Egupt,53856009,14607,19409.3,1.32876703,3687,53856009,43090110.6,38032517.1,59193909.51,65099671.78
Green fodder,feed,Summer,Fayoum,Middle Egupt,147054000,39144,42219.1,1.078558655,3756.744329,147054000,117643200,103847906.2,152489503.4,167732545.6
Green fodder,feed,Summer,Minya,Middle Egupt,11123679,3017,3115.2,1.03254889,3687,11123679,8899973.886,7855418.916,12017314.12,13222682.42
Green fodder,feed,Summer,Assuit,Upper Egypt,53246935,12055,18936.9,1.570875156,4417,53246935,42590661.88,37602395.79,61470399.86,66221735.12
Green fodder,feed,Summer,Sohag,Upper Egypt,91737000,22237,22541.3,1.0136844,4125.421595,91737000,73392350.32,64783653.42,118085092.9,127996824.7
Green fodder,feed,Summer,Qena,Upper Egypt,14487760,3280,5403.3,1.647347561,4417,14487760,11590766.73,10231095.66,15995219.23,17637273.04
Green fodder,feed,Summer,Aswan,Upper Egypt,4328660,980,1393.3,1.421734694,4417,4328660,3463271.408,3056851.752,4816728.196,5330041.299
Green fodder,feed,Summer,Luxor,Upper Egypt,24191909,5477,6709.4,1.225013694,4417,24191909,19355387.4,17084058.21,25153117.42,26320940.72
Green fodder,feed,Nile,Cairo,lower Egypt,291000,114,120.9,1.060526316,2552.631579,291000,232818.1111,205500.9772,320932.9159,350345.2594
Green fodder,feed,Nile,Alexandria,lower Egypt,72800,28,35.7,1.275,2600,72800,58244.31919,51410.55375,77429.75281,81666.8764
Green fodder,feed,Nile,Port said,lower Egypt,0,0,0,0,0,0,0,0,0,0
Green fodder,feed,Nile,Suez,lower Egypt,2205000,775,1037.3,1.338451613,2845.16129,2205000,1764107.798,1557146.58,2389874.791,2628739.566
Green fodder,feed,Nile,Damietta,lower Egypt,0,0,0,0,0,0,0,0,0,0
Green fodder,feed,Nile,Dakahlia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Green fodder,feed,Nile,Sharkia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Green fodder,feed,Nile,Quliubiya,lower Egypt,0,0,0,0,0,0,0,0,0,0
Green fodder,feed,Nile,Kafr el sheikh,lower Egypt,0,0,0,0,0,0,0,0,0,0
Green fodder,feed,Nile,Gharbia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Green fodder,feed,Nile,Monoufia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Green fodder,feed,Nile,Behaira,lower Egypt,0,0,0,0,0,0,0,0,0,0
Green fodder,feed,Nile,Ismailia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Green fodder,feed,Nile,Giza,Middle Egupt,14590000,3984,6050.7,1.51875,3662.148594,14590000,11672783.15,10303296.42,17840430.38,19397928.27
Green fodder,feed,Nile,Beni sweif,Middle Egupt,2272000,977,1097.4,1.123234391,2325.486182,2272000,1817709.798,1604461.238,4023064.699,4184245.176
Green fodder,feed,Nile,Fayoum,Middle Egupt,1168000,311,356.5,1.146302251,3755.62701,1168000,934530.6122,824828.6645,1410807.775,1506669.546
Green fodder,feed,Nile,Minya,Middle Egupt,1195000,429,443.5,1.033799534,2785.547786,1195000,956000,843895.7655,1531968.882,1626999.616
Green fodder,feed,Nile,Assuit,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Green fodder,feed,Nile,Sohag,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Green fodder,feed,Nile,Qena,Upper Egypt,1672000,418,455,1.088516746,4000,1672000,1337889.273,1180747.883,1717921.127,1806230.986
Green fodder,feed,Nile,Aswan,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Green fodder,feed,Nile,Luxor,Upper Egypt,464000,116,141.8,1.222413793,4000,464000,371200,327671.6612,493986.014,543328.6713
Peanuts,oils,Summer,Cairo,lower Egypt,0,0,0,0,0,0,0,0,0,0
Peanuts,oils,Summer,Alexandria,lower Egypt,0,0,0,0,0,0,0,0,0,0
Peanuts,oils,Summer,Port said,lower Egypt,0,0,0,0,0,0,0,0,0,0
Peanuts,oils,Summer,Suez,lower Egypt,0,0,0,0,0,0,0,0,0,0
Peanuts,oils,Summer,Damietta,lower Egypt,0,0,0,0,0,0,0,0,0,0
Peanuts,oils,Summer,Dakahlia,lower Egypt,0,0,0,0,0,0,0,0,0,0
Peanuts,oils,Summer,Sharkia,lower Egypt,67981250,18625,29211,1.568375839,3650,67981250,54378858.97,48007605.86,77499958.62,85251621.51
Peanuts,oils,Summer,Quliubiya,lower Egypt,1546000,474,758,1.599156118,3261.603376,1546000,1237156.358,1091768.078,1639853.523,1803881.927
Peanuts,oils,Summer,Kafr el sheikh,lower Egypt,20000,6,7,1.166666667,3333.333333,20000,16000,14123.7785,21553.10919,23707.22999
Peanuts,oils,Summer,Gharbia,lower Egypt,243000,73,100,1.369863014,3328.767123,243000,194456.0123,171603.9088,248992.8401,259174.2243
Peanuts,oils,Summer,Monoufia,lower Egypt,912000,299,469,1.568561873,3050.167224,912000,729842.8762,644044.2997,955622.709,985791.6853
Peanuts,oils,Summer,Behaira,lower Egypt,39566000,10840,15588,1.43800738,3650,39566000,31664652.02,27941071.01,46359593.32,52815616.78
Peanuts,oils,Summer,Ismailia,lower Egypt,30368000,8320,14530,1.746394231,3650,30368000,24294400,21445545.28,34388850.17,38400081.09
Peanuts,oils,Summer,Giza,Middle Egupt,11780848,2672,4826,1.806137725,4409,11780848,9425704.606,8319504.386,13071131.35,14376714.51
Peanuts,oils,Summer,Beni sweif,Middle Egupt,4990988,1132,1694,1.496466431,4409,4990988,3993079.23,3524580.451,7194326.605,7608213.415
Peanuts,oils,Summer,Fayoum,Middle Egupt,142000,35,58,1.657142857,4057.142857,142000,113615.4055,100278.8274,191157.4135,202009.1444
Peanuts,oils,Summer,Minya,Middle Egupt,28982043,7027,11025,1.568948342,4124.383521,28982043,23185634.4,20466797.79,33005687.12,36124257.26
Peanuts,oils,Summer,Assuit,Upper Egypt,4104782,791,1330,1.681415929,5189.357775,4104782,3283825.6,2898751.588,4661071.003,5016637.17
Peanuts,oils,Summer,Sohag,Upper Egypt,11058290,2145,3434,1.600932401,5155.379953,11058290,8846363.073,7809241.928,11889414.12,12650443.43
Peanuts,oils,Summer,Qena,Upper Egypt,171666,33,53,1.606060606,5202,171666,137341.6808,121228.628,182260.1675,194473.8255
Peanuts,oils,Summer,Aswan,Upper Egypt,2358122,461,600,1.301518438,5115.232104,2358122,1886372.135,1665279.64,2660781.182,2728142.73
Peanuts,oils,Summer,Luxor,Upper Egypt,435968,84,120,1.428571429,5190.095238,435968,348694.6984,307875.7733,474475.5041,521990.6116
fully grown Beans,legumes,Winter,Cairo,lower Egypt,0,0,0,0,0,0,0,0,0,0
fully grown Beans,legumes,Winter,Alexandria,lower Egypt,7316777.529,4359,5258,1.206239963,1678.544971,7316777.529,5853422.023,5167027.259,7585292.565,8106890.738
fully grown Beans,legumes,Winter,Port said,lower Egypt,155198.4349,90,91,1.011111111,1724.427054,155198.4349,124154.9736,109599.4159,163984.3426,172250.032
fully grown Beans,legumes,Winter,Suez,lower Egypt,810000,824,888,1.077669903,983.0097087,810000,647830.1887,572013.0293,943755.511,1022645.291
fully grown Beans,legumes,Winter,Damietta,lower Egypt,2474519.285,1319,1983,1.503411676,1876.057077,2474519.285,1979859.103,1747478.114,2680805.289,2840540.027
fully grown Beans,legumes,Winter,Dakahlia,lower Egypt,12340000,7156,11934,1.667691448,1724.427054,12340000,9872000,8714371.336,19610184.46,21617417.55
fully grown Beans,legumes,Winter,Sharkia,lower Egypt,10637000,9643,11938,1.237996474,1103.079954,10637000,8510799.549,7511731.596,11504125.41,12347708.96
fully grown Beans,legumes,Winter,Quliubiya,lower Egypt,0,0,0,0,0,0,0,0,0,0
fully grown Beans,legumes,Winter,Kafr el sheikh,lower Egypt,16641000,8139,9962,1.22398329,2044.600074,16641000,13314676.63,11751689.9,25215602.34,28654093.57
fully grown Beans,legumes,Winter,Gharbia,lower Egypt,1264005.031,733,901,1.229195089,1724.427054,1264005.031,1011040.558,892626.354,1387604.752,1552607.335
fully grown Beans,legumes,Winter,Monoufia,lower Egypt,176922.8619,91,147,1.615384615,1944.207274,176922.8619,141528.9754,124940.9657,196742.2621,210123.5132
fully grown Beans,legumes,Winter,Behaira,lower Egypt,12027000,9775,13613,1.392634271,1230.383632,12027000,9620748.229,8493334.202,19292314.24,20394389.94
fully grown Beans,legumes,Winter,Ismailia,lower Egypt,239695.3605,139,196,1.410071942,1724.427054,239695.3605,191763.4746,169270.209,274376.7333,286289.4487
fully grown Beans,legumes,Winter,Giza,Middle Egupt,1021000,384,476,1.239583333,2658.854167,1021000,816839.3752,721018.8925,1180067.787,1289990.316
fully grown Beans,legumes,Winter,Beni sweif,Middle Egupt,217000,92,113,1.22826087,2358.695652,217000,173617.2154,153242.9967,250807.7471,274170.3218
fully grown Beans,legumes,Winter,Fayoum,Middle Egupt,855000,367,463,1.261580381,2329.700272,855000,683968.4444,603791.5309,1011591.826,1154379.415
fully grown Beans,legumes,Winter,Minya,Middle Egupt,1188000,550,783,1.423636364,2160,1188000,950381.7076,838952.443,1273976.198,1355366.999
fully grown Beans,legumes,Winter,Assuit,Upper Egypt,6848000,2721,3358,1.234105108,2516.721793,6848000,5478926.567,4835981.759,7285480.578,7791111.396
fully grown Beans,legumes,Winter,Sohag,Upper Egypt,2922934.896,967,1210,1.251292658,3022.68345,2922934.896,2338529.833,2064144.252,3126956.439,3439514.694
fully grown Beans,legumes,Winter,Qena,Upper Egypt,954601.5625,327,342,1.04587156,2919.270833,954601.5625,763642.7502,674129.0513,999200.4286,1099083.306
fully grown Beans,legumes,Winter,Aswan,Upper Egypt,5334997.396,1759,2026,1.15179079,3032.9718,5334997.396,4267783.077,3767516.076,5986129.042,6584364.114
fully grown Beans,legumes,Winter,Luxor,Upper Egypt,998390.625,342,568,1.660818713,2919.270833,998390.625,798747.5712,705052.4023,1086932.913,1195438.316
Cotton,fiber,Summer,Cairo,lower Egypt,0,0,0,0,0,0,0,0,0,0
Cotton,fiber,Summer,Alexandria,lower Egypt,5310287.189,1708,1929,1.129391101,3109.067441,5310287.189,4247070.933,3750066.002,5499545.028,6049610.208
Cotton,fiber,Summer,Port said,lower Egypt,19270000,6198,6345,1.023717328,3109.067441,19270000,15413594.76,13608260.59,20777092.77,22855841.42
Cotton,fiber,Summer,Suez,lower Egypt,0,0,0,0,0,0,0,0,0,0
Cotton,fiber,Summer,Damietta,lower Egypt,27017000,8721,9925,1.138057562,3097.92455,27017000,21619827.51,19079106.19,28201152.36,31020562.74
Cotton,fiber,Summer,Dakahlia,lower Egypt,118269000,51858,78104,1.506112847,2280.631725,118269000,94646696.4,83520257.98,134595477.1,155036226.4
Cotton,fiber,Summer,Sharkia,lower Egypt,121985000,49522,69281,1.398994386,2463.248657,121985000,97565699.27,86144456.03,126616622.4,132185935.2
Cotton,fiber,Summer,Quliubiya,lower Egypt,224000,72,81,1.125,3111.111111,224000,179222.0581,158186.3192,236077.135,255162.5344
Cotton,fiber,Summer,Kafr el sheikh,lower Egypt,327496000,106541,119529,1.121906121,3073.896434,327496000,261954446.8,231274048.2,358425090.3,394248023.9
Cotton,fiber,Summer,Gharbia,lower Egypt,44263000,14237,20046,1.408021353,3109.01173,44263000,35408069.76,31258040.39,48570325.29,53428459.43
Cotton,fiber,Summer,Monoufia,lower Egypt,7511000,2416,3516,1.455298013,3108.857616,7511000,6008268.059,5304185.016,9393213.243,10331769.44
Cotton,fiber,Summer,Behaira,lower Egypt,179007000,57577,68557,1.190701148,3109.001858,179007000,143198993.4,126412760.9,212513905.4,233819926.8
Cotton,fiber,Summer,Ismailia,lower Egypt,5394232.01,1735,2027,1.168299712,3109.067441,5394232.01,4315800.39,3809346.905,7256846.05,7378382.323
Cotton,fiber,Summer,Giza,Middle Egupt,0,0,0,0,0,0,0,0,0,0
Cotton,fiber,Summer,Beni sweif,Middle Egupt,42689000,10294,13279,1.289974743,4146.978823,42689000,34153732.72,30146499.02,48190031.49,53367472.89
Cotton,fiber,Summer,Fayoum,Middle Egupt,67024000,16162,21051,1.302499691,4147.011508,67024000,53619200,47331606.51,73949117.34,77707472.48
Cotton,fiber,Summer,Minya,Middle Egupt,6731000,1623,2109,1.299445471,4147.258164,6731000,5385129.064,4753357.655,7504728.124,8111104.94
Cotton,fiber,Summer,Assuit,Upper Egypt,19037000,4474,6567,1.467814037,4255.029057,19037000,15229600,13443718.57,20560368.96,21777019.33
Cotton,fiber,Summer,Sohag,Upper Egypt,3787000,890,1228,1.379775281,4255.05618,3787000,3029447.268,2674337.459,4068653.565,4474351.445
Cotton,fiber,Summer,Qena,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Cotton,fiber,Summer,Aswan,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Cotton,fiber,Summer,Luxor,Upper Egypt,0,0,0,0,0,0,0,0,0,0
Wheat,cereal,Winter,Cairo,lower Egypt,29000,16,34,2.125,1812.5,29000,22790.24497,NO,41188.0805,44330.49536
Wheat,cereal,Winter,Alexandria,lower Egypt,127047205,68935,176066,2.554087184,1843,127047205,101637764,NO,140637991.5,148899057.8
Wheat,cereal,Winter,Port said,lower Egypt,24599000,13347,33454,2.506480857,1843.035888,24599000,19673831.97,NO,31846085.8,33657857.25
Wheat,cereal,Winter,Suez,lower Egypt,9200000,5708,14547,2.548528381,1611.77295,9200000,7358851.675,NO,10835448.35,11284111.17
Wheat,cereal,Winter,Damietta,lower Egypt,42197000,25153,65492,2.60374508,1677.613008,42197000,33752333.06,NO,49698197.17,51756047.72
Wheat,cereal,Winter,Dakahlia,lower Egypt,419240000,240117,567375,2.362910581,1745.982167,419240000,335416018.3,NO,709217923.9,759630133.6
Wheat,cereal,Winter,Sharkia,lower Egypt,636556000,364445,906887,2.488405658,1746.644898,636556000,509207289.3,NO,909792492.4,919903851.3
Wheat,cereal,Winter,Quliubiya,lower Egypt,86507000,46938,134759,2.871000043,1843.005667,86507000,69210243.42,NO,111252214,116436154
Wheat,cereal,Winter,Kafr el sheikh,lower Egypt,423860000,232835,589567,2.532123607,1820.430777,423860000,339108483.8,NO,684960249.6,712035007.3
Wheat,cereal,Winter,Gharbia,lower Egypt,248737000,134963,340407,2.52222461,1843.001415,248737000,199022742.8,NO,279579054.3,289415168.9
Wheat,cereal,Winter,Monoufia,lower Egypt,228945000,124224,353480,2.845504894,1843.001352,228945000,183156000,NO,321639804.9,333552390.2
Wheat,cereal,Winter,Behaira,lower Egypt,617844000,349749,961685,2.749643316,1766.53543,617844000,494190214.6,NO,767533034.1,900143453.7
Wheat,cereal,Winter,Ismailia,lower Egypt,71965464,39048,98660,2.526633886,1843,71965464,57565870.25,NO,89425203.32,100617343.9
Wheat,cereal,Winter,Giza,Middle Egupt,64619000,34085,99255,2.911984744,1895.819275,64619000,51710094.89,NO,68276679.25,71338292.24
Wheat,cereal,Winter,Beni sweif,Middle Egupt,258464000,124336,347344,2.793591558,2078.754343,258464000,206771200,NO,366449501.9,381174797.6
Wheat,cereal,Winter,Fayoum,Middle Egupt,427859000,192990,506599,2.625001295,2217.000881,427859000,342385822.9,NO,488824434.9,537816973.9
Wheat,cereal,Winter,Minya,Middle Egupt,458857000,235847,631829,2.678978321,1945.570645,458857000,367207798.9,NO,479589020.2,527495213.7
Wheat,cereal,Winter,Assuit,Upper Egypt,705008538.8,222190,579375,2.607565597,3172.998509,705008538.8,563989685.9,NO,781068445.3,859067556.3
Wheat,cereal,Winter,Sohag,Upper Egypt,644797756.6,203214,521531,2.566412747,3172.998694,644797756.6,515901700.9,NO,695398021.8,770180743
Wheat,cereal,Winter,Qena,Upper Egypt,333028364,104957,282093,2.687700677,3172.998123,333028364,266422691.2,NO,363200517.1,399510253.6
Wheat,cereal,Winter,Aswan,Upper Egypt,166671147.6,52528,126371,2.405783582,3172.996262,166671147.6,133355713.8,NO,183939913.6,202356868.7
Wheat,cereal,Winter,Luxor,Upper Egypt,128318861.8,40441,88667,2.192502658,3172.989337,128318861.8,102638494.7,NO,136144208.8,149733386.6
linen,fiber,Winter,Cairo,lower Egypt,0,0,0,0,0,0,0,0,0,0
linen,fiber,Winter,Alexandria,lower Egypt,48000,32,140,4.375,1500,48000,38396.60057,NO,50848.52459,55931.80328
linen,fiber,Winter,Port said,lower Egypt,0,0,0,0,0,0,0,0,0,0
linen,fiber,Winter,Suez,lower Egypt,0,0,0,0,0,0,0,0,0,0
linen,fiber,Winter,Damietta,lower Egypt,1893000,1269,6223,4.903861308,1491.725768,1893000,1514550.179,NO,2092508.783,2328769.183
linen,fiber,Winter,Dakahlia,lower Egypt,6384000,4289,20979,4.891349965,1488.458848,6384000,5106964.385,NO,7016745.677,7716804.724
